id,label,filename
941ffe73059292e0effd4e81ca9363c117afc2f4,0,941ffe73059292e0effd4e81ca9363c117afc2f4.tif
43b6acadb31161c9281460efa3fad0b992a92837,0,43b6acadb31161c9281460efa3fad0b992a92837.tif
64cfb56ddf41e2a871ac5164d61e50b238b9ed1b,0,64cfb56ddf41e2a871ac5164d61e50b238b9ed1b.tif
9464cf403653088420cdb78acacd8cf7fa2255e4,0,9464cf403653088420cdb78acacd8cf7fa2255e4.tif
346bc5b2d383d70dfccb8fe9102c7f55687f5f52,0,346bc5b2d383d70dfccb8fe9102c7f55687f5f52.tif
399e132f63c613e0c0cf9a8ddcf64fa42c0c6071,0,399e132f63c613e0c0cf9a8ddcf64fa42c0c6071.tif
4546848a12fb86ef4d6eee8ebd70b9509f302d52,0,4546848a12fb86ef4d6eee8ebd70b9509f302d52.tif
fa302108e226a39e547d851744074bf88d2f17e7,0,fa302108e226a39e547d851744074bf88d2f17e7.tif
8e0eb50ad12cf7f7e428dc5c8b556d58135649a7,0,8e0eb50ad12cf7f7e428dc5c8b556d58135649a7.tif
633504daef86b64f4a97e7d176b25a6857dd644f,0,633504daef86b64f4a97e7d176b25a6857dd644f.tif
962a992ccb1a4dc4563741297bf76ca79401ebcf,0,962a992ccb1a4dc4563741297bf76ca79401ebcf.tif
b85163bb4a94befb417319977b3df2f712759e3c,0,b85163bb4a94befb417319977b3df2f712759e3c.tif
faddb977b1ee5d91fb12c1299f7df8b2fa04a5e0,0,faddb977b1ee5d91fb12c1299f7df8b2fa04a5e0.tif
a4d3ee9a748a9b4ac142abca575ef045e495ff31,0,a4d3ee9a748a9b4ac142abca575ef045e495ff31.tif
79a60a47a70f03392a886b43389afcab0bd22501,0,79a60a47a70f03392a886b43389afcab0bd22501.tif
ceca46fa4ca912d071f4647d77719f1f3e34520e,0,ceca46fa4ca912d071f4647d77719f1f3e34520e.tif
3c977c29351e9732997d1440f85c0dd32e534ae0,0,3c977c29351e9732997d1440f85c0dd32e534ae0.tif
a34a14356771427eb2a7f7f536265b70a555646c,0,a34a14356771427eb2a7f7f536265b70a555646c.tif
c91d34e63587c94add0451f79fb428428e7033e9,0,c91d34e63587c94add0451f79fb428428e7033e9.tif
67f494037200a066f8753ad7eca105cb16d32681,0,67f494037200a066f8753ad7eca105cb16d32681.tif
a07cf67092f1b982ab7da7d9544c9b158556cd62,0,a07cf67092f1b982ab7da7d9544c9b158556cd62.tif
b217de010ddf605b0f4861ab4b7b59d5fb28e3e7,0,b217de010ddf605b0f4861ab4b7b59d5fb28e3e7.tif
b758d2fc385e6694f02053f4ac6dab295bf5b731,0,b758d2fc385e6694f02053f4ac6dab295bf5b731.tif
9a33521a72ed8fb1f04c18584e0a962dbea647f9,0,9a33521a72ed8fb1f04c18584e0a962dbea647f9.tif
